0;1;You have encountered a wild boar. Your attack has a bonus of 1 to hit with a d20. To deal damage, you must roll at least 22. What is your probability to do damage (in percent. Round to the nearest whole number)?;There are 20 total possible rolls but only a certain amount that will roll at least 22;The bonus of +1should be applied before calculating the d20 roll's probability;probabilty = (desired roll - bonus)/totalpossible rolls;
13;1;Your crossbow does 2d12+0 damage on a successful hit. What is the average damage done on a successful hit (round to the nearest whole number)?;To find the expected value (average roll) of a dice, think about the values that can be rolled and the probability to get those rolls;Did you forget to add the bonus damage to the expected value of the roll?;Take the total sum of each dice value, multiplied by the probability to roll that value. Then add the bonus damage to that total.;
14;1;Your bow does 2d6+7 damage on a successful hit. What is the average damage done on a successful hit (round to the nearest whole number)?;To find the expected value (average roll) of a dice, think about the values that can be rolled and the probability to get those rolls;Did you forget to add the bonus damage to the expected value of the roll?;Take the total sum of each dice value, multiplied by the probability to roll that value. Then add the bonus damage to that total.;
0;1;Your blowgun does 2d4-5 damage on a successful hit. What is the average damage done on a successful hit (round to the nearest whole number)?;To find the expected value (average roll) of a dice, think about the values that can be rolled and the probability to get those rolls;Did you forget to add the bonus damage to the expected value of the roll?;Take the total sum of each dice value, multiplied by the probability to roll that value. Then add the bonus damage to that total.;
9;1;Your blowgun does 2d6+2 damage on a successful hit. What is the average damage done on a successful hit (round to the nearest whole number)?;To find the expected value (average roll) of a dice, think about the values that can be rolled and the probability to get those rolls;Did you forget to add the bonus damage to the expected value of the roll?;Take the total sum of each dice value, multiplied by the probability to roll that value. Then add the bonus damage to that total.;
12;1;Your modified version of QT Creator does 2d4+7 damage on a successful hit. What is the average damage done on a successful hit (round to the nearest whole number)?;To find the expected value (average roll) of a dice, think about the values that can be rolled and the probability to get those rolls;Did you forget to add the bonus damage to the expected value of the roll?;Take the total sum of each dice value, multiplied by the probability to roll that value. Then add the bonus damage to that total.;
10;1;Your thick Erik Brunvand final does 1d12+3 damage on a successful hit. What is the average damage done on a successful hit (round to the nearest whole number)?;To find the expected value (average roll) of a dice, think about the values that can be rolled and the probability to get those rolls;Did you forget to add the bonus damage to the expected value of the roll?;Take the total sum of each dice value, multiplied by the probability to roll that value. Then add the bonus damage to that total.;
10;1;Your pistol does 2d6+3 damage on a successful hit. What is the average damage done on a successful hit (round to the nearest whole number)?;To find the expected value (average roll) of a dice, think about the values that can be rolled and the probability to get those rolls;Did you forget to add the bonus damage to the expected value of the roll?;Take the total sum of each dice value, multiplied by the probability to roll that value. Then add the bonus damage to that total.;
3;1;Your crossbow does 1d10-3 damage on a successful hit. What is the average damage done on a successful hit (round to the nearest whole number)?;To find the expected value (average roll) of a dice, think about the values that can be rolled and the probability to get those rolls;Did you forget to add the bonus damage to the expected value of the roll?;Take the total sum of each dice value, multiplied by the probability to roll that value. Then add the bonus damage to that total.;
2;1;Your magic rod does 1d10-4 damage on a successful hit. What is the average damage done on a successful hit (round to the nearest whole number)?;To find the expected value (average roll) of a dice, think about the values that can be rolled and the probability to get those rolls;Did you forget to add the bonus damage to the expected value of the roll?;Take the total sum of each dice value, multiplied by the probability to roll that value. Then add the bonus damage to that total.;
8;1;Your scimitar does 1d8+3 damage on a successful hit. What is the average damage done on a successful hit (round to the nearest whole number)?;To find the expected value (average roll) of a dice, think about the values that can be rolled and the probability to get those rolls;Did you forget to add the bonus damage to the expected value of the roll?;Take the total sum of each dice value, multiplied by the probability to roll that value. Then add the bonus damage to that total.;
16;1;Your bow does 2d10+5 damage on a successful hit. What is the average damage done on a successful hit (round to the nearest whole number)?;To find the expected value (average roll) of a dice, think about the values that can be rolled and the probability to get those rolls;Did you forget to add the bonus damage to the expected value of the roll?;Take the total sum of each dice value, multiplied by the probability to roll that value. Then add the bonus damage to that total.;
5;1;Your magic rod does 1d10-1 damage on a successful hit. What is the average damage done on a successful hit (round to the nearest whole number)?;To find the expected value (average roll) of a dice, think about the values that can be rolled and the probability to get those rolls;Did you forget to add the bonus damage to the expected value of the roll?;Take the total sum of each dice value, multiplied by the probability to roll that value. Then add the bonus damage to that total.;
7;1;Your greatsword does 1d6+3 damage on a successful hit. What is the average damage done on a successful hit (round to the nearest whole number)?;To find the expected value (average roll) of a dice, think about the values that can be rolled and the probability to get those rolls;Did you forget to add the bonus damage to the expected value of the roll?;Take the total sum of each dice value, multiplied by the probability to roll that value. Then add the bonus damage to that total.;
10;1;Your crossbow does 1d8+5 damage on a successful hit. What is the average damage done on a successful hit (round to the nearest whole number)?;To find the expected value (average roll) of a dice, think about the values that can be rolled and the probability to get those rolls;Did you forget to add the bonus damage to the expected value of the roll?;Take the total sum of each dice value, multiplied by the probability to roll that value. Then add the bonus damage to that total.;
12;1;Your sword does 2d12-1 damage on a successful hit. What is the average damage done on a successful hit (round to the nearest whole number)?;To find the expected value (average roll) of a dice, think about the values that can be rolled and the probability to get those rolls;Did you forget to add the bonus damage to the expected value of the roll?;Take the total sum of each dice value, multiplied by the probability to roll that value. Then add the bonus damage to that total.;
10;1;Your longbow does 1d4+7 damage on a successful hit. What is the average damage done on a successful hit (round to the nearest whole number)?;To find the expected value (average roll) of a dice, think about the values that can be rolled and the probability to get those rolls;Did you forget to add the bonus damage to the expected value of the roll?;Take the total sum of each dice value, multiplied by the probability to roll that value. Then add the bonus damage to that total.;
5;1;Your scimitar does 1d8+0 damage on a successful hit. What is the average damage done on a successful hit (round to the nearest whole number)?;To find the expected value (average roll) of a dice, think about the values that can be rolled and the probability to get those rolls;Did you forget to add the bonus damage to the expected value of the roll?;Take the total sum of each dice value, multiplied by the probability to roll that value. Then add the bonus damage to that total.;
17;1;Your crossbow does 2d6 damage on a successful hit. However, if the 2d6s roll the same number, it causes massive explosions. What's the probability of activating this special ability (in percent, rounded to the nearest whole number)?;The probability of the two die rolls are independent of eachother (one does not affect the other);How many ways can the same number be rolled with two dice? What is the total possible amount of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.;
10;1;Your crossbow does 2d10 damage on a successful hit. However, if the 2d10s roll the same number, it lights people on fire. What's the probability of activating this special ability (in percent, rounded to the nearest whole number)?;The probability of the two die rolls are independent of eachother (one does not affect the other);How many ways can the same number be rolled with two dice? What is the total possible amount of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.;
8;1;Your scimitar does 2d12 damage on a successful hit. However, if the 2d12s roll the same number, it forces Peter Jensen to give his entire 2420 class an A. What's the probability of activating this special ability (in percent, rounded to the nearest whole number)?;The probability of the two die rolls are independent of eachother (one does not affect the other);How many ways can the same number be rolled with two dice? What is the total possible amount of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.;
17;1;Your hand cannon does 2d6 damage on a successful hit. However, if the 2d6s roll the same number, it deals triple damage. What's the probability of activating this special ability (in percent, rounded to the nearest whole number)?;The probability of the two die rolls are independent of eachother (one does not affect the other);How many ways can the same number be rolled with two dice? What is the total possible amount of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.;
10;1;Your sword does 2d10 damage on a successful hit. However, if the 2d10s roll the same number, it mocks the enemy's artistic skills. What's the probability of activating this special ability (in percent, rounded to the nearest whole number)?;The probability of the two die rolls are independent of eachother (one does not affect the other);How many ways can the same number be rolled with two dice? What is the total possible amount of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.;
10;1;Your modified version of QT Creator does 2d10 damage on a successful hit. However, if the 2d10s roll the same number, it electrocutes your foe. What's the probability of activating this special ability (in percent, rounded to the nearest whole number)?;The probability of the two die rolls are independent of eachother (one does not affect the other);How many ways can the same number be rolled with two dice? What is the total possible amount of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.;
8;1;Your modified version of QT Creator does 2d12 damage on a successful hit. However, if the 2d12s roll the same number, it gives you wings. What's the probability of activating this special ability (in percent, rounded to the nearest whole number)?;The probability of the two die rolls are independent of eachother (one does not affect the other);How many ways can the same number be rolled with two dice? What is the total possible amount of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.;
10;1;Your modified version of QT Creator does 2d10 damage on a successful hit. However, if the 2d10s roll the same number, it permanently blinds your target. What's the probability of activating this special ability (in percent, rounded to the nearest whole number)?;The probability of the two die rolls are independent of eachother (one does not affect the other);How many ways can the same number be rolled with two dice? What is the total possible amount of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.;
13;1;Your hand cannon does 2d8 damage on a successful hit. However, if the 2d8s roll the same number, it forces Peter Jensen to give his entire 2420 class an A. What's the probability of activating this special ability (in percent, rounded to the nearest whole number)?;The probability of the two die rolls are independent of eachother (one does not affect the other);How many ways can the same number be rolled with two dice? What is the total possible amount of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.;
25;1;Your magic rod does 2d4 damage on a successful hit. However, if the 2d4s roll the same number, it beheads your enemy. What's the probability of activating this special ability (in percent, rounded to the nearest whole number)?;The probability of the two die rolls are independent of eachother (one does not affect the other);How many ways can the same number be rolled with two dice? What is the total possible amount of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.;
17;1;Your spear does 2d6 damage on a successful hit. However, if the 2d6s roll the same number, it plays an epic theme song. What's the probability of activating this special ability (in percent, rounded to the nearest whole number)?;The probability of the two die rolls are independent of eachother (one does not affect the other);How many ways can the same number be rolled with two dice? What is the total possible amount of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.;
13;1;Your bow does 2d8 damage on a successful hit. However, if the 2d8s roll the same number, it lights people on fire. What's the probability of activating this special ability (in percent, rounded to the nearest whole number)?;The probability of the two die rolls are independent of eachother (one does not affect the other);How many ways can the same number be rolled with two dice? What is the total possible amount of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.;
17;1;Your modified version of QT Creator does 2d6 damage on a successful hit. However, if the 2d6s roll the same number, it causes David Johnson to suddenly appear. What's the probability of activating this special ability (in percent, rounded to the nearest whole number)?;The probability of the two die rolls are independent of eachother (one does not affect the other);How many ways can the same number be rolled with two dice? What is the total possible amount of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.;
13;1;Your spear does 2d8 damage on a successful hit. However, if the 2d8s roll the same number, it materializes a large amount of pizza. What's the probability of activating this special ability (in percent, rounded to the nearest whole number)?;The probability of the two die rolls are independent of eachother (one does not affect the other);How many ways can the same number be rolled with two dice? What is the total possible amount of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.;
10;1;Your blowgun does 2d10 damage on a successful hit. However, if the 2d10s roll the same number, it cleans your allies' clothes. What's the probability of activating this special ability (in percent, rounded to the nearest whole number)?;The probability of the two die rolls are independent of eachother (one does not affect the other);How many ways can the same number be rolled with two dice? What is the total possible amount of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.;
10;1;Your hand cannon does 2d10 damage on a successful hit. However, if the 2d10s roll the same number, it permanently blinds your target. What's the probability of activating this special ability (in percent, rounded to the nearest whole number)?;The probability of the two die rolls are independent of eachother (one does not affect the other);How many ways can the same number be rolled with two dice? What is the total possible amount of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.;
25;1;Your scimitar does 2d4 damage on a successful hit. However, if the 2d4s roll the same number, it makes dwarves not smell of whiskey. What's the probability of activating this special ability (in percent, rounded to the nearest whole number)?;The probability of the two die rolls are independent of eachother (one does not affect the other);How many ways can the same number be rolled with two dice? What is the total possible amount of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.;
13;1;Your sword does 2d8 damage on a successful hit. However, if the 2d8s roll the same number, it causes David Johnson to suddenly appear. What's the probability of activating this special ability (in percent, rounded to the nearest whole number)?;The probability of the two die rolls are independent of eachother (one does not affect the other);How many ways can the same number be rolled with two dice? What is the total possible amount of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.;
10;1;Your crossbow does 2d10 damage on a successful hit. However, if the 2d10s roll the same number, it beheads your enemy. What's the probability of activating this special ability (in percent, rounded to the nearest whole number)?;The probability of the two die rolls are independent of eachother (one does not affect the other);How many ways can the same number be rolled with two dice? What is the total possible amount of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.;
8;1;Your scimitar does 2d12 damage on a successful hit. However, if the 2d12s roll the same number, it permanently blinds your target. What's the probability of activating this special ability (in percent, rounded to the nearest whole number)?;The probability of the two die rolls are independent of eachother (one does not affect the other);How many ways can the same number be rolled with two dice? What is the total possible amount of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.;
13;1;Your axe does 2d8 damage on a successful hit. However, if the 2d8s roll the same number, it gives you wings. What's the probability of activating this special ability (in percent, rounded to the nearest whole number)?;The probability of the two die rolls are independent of eachother (one does not affect the other);How many ways can the same number be rolled with two dice? What is the total possible amount of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.;
17;1;Your spear does 2d6 damage on a successful hit. However, if the 2d6s roll the same number, it materializes a large amount of pizza. What's the probability of activating this special ability (in percent, rounded to the nearest whole number)?;The probability of the two die rolls are independent of eachother (one does not affect the other);How many ways can the same number be rolled with two dice? What is the total possible amount of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.;
17;1;Your bow does 2d6 damage on a successful hit. However, if the 2d6s roll the same number, it mocks the enemy's artistic skills. What's the probability of activating this special ability (in percent, rounded to the nearest whole number)?;The probability of the two die rolls are independent of eachother (one does not affect the other);How many ways can the same number be rolled with two dice? What is the total possible amount of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.;
17;1;Your bow does 2d6 damage on a successful hit. However, if the 2d6s roll the same number, it cleans your allies' clothes. What's the probability of activating this special ability (in percent, rounded to the nearest whole number)?;The probability of the two die rolls are independent of eachother (one does not affect the other);How many ways can the same number be rolled with two dice? What is the total possible amount of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.;
8;1;Your dagger does 2d12 damage on a successful hit. However, if the 2d12s roll the same number, it forces Professor Brown to add another page to his required writing assignment (currently it's at 457 pages). What's the probability of activating this special ability (in percent, rounded to the nearest whole number)?;The probability of the two die rolls are independent of eachother (one does not affect the other);How many ways can the same number be rolled with two dice? What is the total possible amount of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.;
4;2;You know there are 3 of the following enemies in the next room: paladin, hunter, witch, and cavalier. How many different combinations of enemies could be around the corner?;The order of the enemies does not matter when counting combinations and enemies will not be repeated;There are x different enemies and we want you to shoose y from that group;C(n,k) read as n choose k finds the number of combinations of enemies with no repeats.  C(n,k) = n!/(n-k)!k!;
6;2;You know there are 2 of the following enemies in the next room: magus, fighter, alchemist, and bloodrager. How many different combinations of enemies could be around the corner?;The order of the enemies does not matter when counting combinations and enemies will not be repeated;There are x different enemies and we want you to shoose y from that group;C(n,k) read as n choose k finds the number of combinations of enemies with no repeats.  C(n,k) = n!/(n-k)!k!;
10;2;You know there are 2 of the following enemies in the next room: bard, magus, wizard, shaman, and witch. How many different combinations of enemies could be around the corner?;The order of the enemies does not matter when counting combinations and enemies will not be repeated;There are x different enemies and we want you to shoose y from that group;C(n,k) read as n choose k finds the number of combinations of enemies with no repeats.  C(n,k) = n!/(n-k)!k!;
10;2;You know there are 3 of the following enemies in the next room: monk, shaman, barbarian, cleric, and bloodrager. How many different combinations of enemies could be around the corner?;The order of the enemies does not matter when counting combinations and enemies will not be repeated;There are x different enemies and we want you to shoose y from that group;C(n,k) read as n choose k finds the number of combinations of enemies with no repeats.  C(n,k) = n!/(n-k)!k!;
15;2;You know there are 4 of the following enemies in the next room: hunter, shaman, ranger, inquisitor, oracle, and bloodrager. How many different combinations of enemies could be around the corner?;The order of the enemies does not matter when counting combinations and enemies will not be repeated;There are x different enemies and we want you to shoose y from that group;C(n,k) read as n choose k finds the number of combinations of enemies with no repeats.  C(n,k) = n!/(n-k)!k!;
70;2;You know there are 4 of the following enemies in the next room: hunter, psychic, shaman, fighter, witch, arcanist, oracle, and gunslinger. How many different combinations of enemies could be around the corner?;The order of the enemies does not matter when counting combinations and enemies will not be repeated;There are x different enemies and we want you to shoose y from that group;C(n,k) read as n choose k finds the number of combinations of enemies with no repeats.  C(n,k) = n!/(n-k)!k!;
5;2;You know there are 4 of the following enemies in the next room: magus, wizard, cavalier, druid, and rogue. How many different combinations of enemies could be around the corner?;The order of the enemies does not matter when counting combinations and enemies will not be repeated;There are x different enemies and we want you to shoose y from that group;C(n,k) read as n choose k finds the number of combinations of enemies with no repeats.  C(n,k) = n!/(n-k)!k!;
35;2;You know there are 3 of the following enemies in the next room: magus, wizard, ranger, inquisitor, druid, gunslinger, and rogue. How many different combinations of enemies could be around the corner?;The order of the enemies does not matter when counting combinations and enemies will not be repeated;There are x different enemies and we want you to shoose y from that group;C(n,k) read as n choose k finds the number of combinations of enemies with no repeats.  C(n,k) = n!/(n-k)!k!;
5;2;You know there are 4 of the following enemies in the next room: hunter, psychic, arcanist, barbarian, and bloodrager. How many different combinations of enemies could be around the corner?;The order of the enemies does not matter when counting combinations and enemies will not be repeated;There are x different enemies and we want you to shoose y from that group;C(n,k) read as n choose k finds the number of combinations of enemies with no repeats.  C(n,k) = n!/(n-k)!k!;
35;2;You know there are 4 of the following enemies in the next room: bard, paladin, hunter, fighter, ranger, barbarian, and alchemist. How many different combinations of enemies could be around the corner?;The order of the enemies does not matter when counting combinations and enemies will not be repeated;There are x different enemies and we want you to shoose y from that group;C(n,k) read as n choose k finds the number of combinations of enemies with no repeats.  C(n,k) = n!/(n-k)!k!;
20;2;You know there are 3 of the following enemies in the next room: bard, arcanist, barbarian, investigator, gunslinger, and cleric. How many different combinations of enemies could be around the corner?;The order of the enemies does not matter when counting combinations and enemies will not be repeated;There are x different enemies and we want you to shoose y from that group;C(n,k) read as n choose k finds the number of combinations of enemies with no repeats.  C(n,k) = n!/(n-k)!k!;
10;2;You know there are 3 of the following enemies in the next room: bard, brawler, ranger, investigator, and rogue. How many different combinations of enemies could be around the corner?;The order of the enemies does not matter when counting combinations and enemies will not be repeated;There are x different enemies and we want you to shoose y from that group;C(n,k) read as n choose k finds the number of combinations of enemies with no repeats.  C(n,k) = n!/(n-k)!k!;
15;2;You know there are 2 of the following enemies in the next room: bard, witch, arcanist, barbarian, rogue, and bloodrager. How many different combinations of enemies could be around the corner?;The order of the enemies does not matter when counting combinations and enemies will not be repeated;There are x different enemies and we want you to shoose y from that group;C(n,k) read as n choose k finds the number of combinations of enemies with no repeats.  C(n,k) = n!/(n-k)!k!;
10;2;You know there are 2 of the following enemies in the next room: paladin, wizard, shaman, oracle, and alchemist. How many different combinations of enemies could be around the corner?;The order of the enemies does not matter when counting combinations and enemies will not be repeated;There are x different enemies and we want you to shoose y from that group;C(n,k) read as n choose k finds the number of combinations of enemies with no repeats.  C(n,k) = n!/(n-k)!k!;
5;2;You know there are 4 of the following enemies in the next room: hunter, wizard, fighter, investigator, and gunslinger. How many different combinations of enemies could be around the corner?;The order of the enemies does not matter when counting combinations and enemies will not be repeated;There are x different enemies and we want you to shoose y from that group;C(n,k) read as n choose k finds the number of combinations of enemies with no repeats.  C(n,k) = n!/(n-k)!k!;
5;2;You know there are 4 of the following enemies in the next room: wizard, brawler, witch, oracle, and alchemist. How many different combinations of enemies could be around the corner?;The order of the enemies does not matter when counting combinations and enemies will not be repeated;There are x different enemies and we want you to shoose y from that group;C(n,k) read as n choose k finds the number of combinations of enemies with no repeats.  C(n,k) = n!/(n-k)!k!;
10;2;You know there are 3 of the following enemies in the next room: hunter, psychic, brawler, cavalier, and bloodrager. How many different combinations of enemies could be around the corner?;The order of the enemies does not matter when counting combinations and enemies will not be repeated;There are x different enemies and we want you to shoose y from that group;C(n,k) read as n choose k finds the number of combinations of enemies with no repeats.  C(n,k) = n!/(n-k)!k!;
5;2;You know there are 4 of the following enemies in the next room: monk, cavalier, investigator, alchemist, and gunslinger. How many different combinations of enemies could be around the corner?;The order of the enemies does not matter when counting combinations and enemies will not be repeated;There are x different enemies and we want you to shoose y from that group;C(n,k) read as n choose k finds the number of combinations of enemies with no repeats.  C(n,k) = n!/(n-k)!k!;
20;2;You know there are 3 of the following enemies in the next room: ranger, barbarian, druid, alchemist, investigator, and gunslinger. How many different combinations of enemies could be around the corner?;The order of the enemies does not matter when counting combinations and enemies will not be repeated;There are x different enemies and we want you to shoose y from that group;C(n,k) read as n choose k finds the number of combinations of enemies with no repeats.  C(n,k) = n!/(n-k)!k!;
35;2;You know there are 4 of the following enemies in the next room: hunter, wizard, witch, ranger, oracle, gunslinger, and rogue. How many different combinations of enemies could be around the corner?;The order of the enemies does not matter when counting combinations and enemies will not be repeated;There are x different enemies and we want you to shoose y from that group;C(n,k) read as n choose k finds the number of combinations of enemies with no repeats.  C(n,k) = n!/(n-k)!k!;
35;2;You know there are 3 of the following enemies in the next room: magus, witch, arcanist, druid, alchemist, gunslinger, and bloodrager. How many different combinations of enemies could be around the corner?;The order of the enemies does not matter when counting combinations and enemies will not be repeated;There are x different enemies and we want you to shoose y from that group;C(n,k) read as n choose k finds the number of combinations of enemies with no repeats.  C(n,k) = n!/(n-k)!k!;
10;2;You know there are 3 of the following enemies in the next room: hunter, druid, oracle, gunslinger, and bloodrager. How many different combinations of enemies could be around the corner?;The order of the enemies does not matter when counting combinations and enemies will not be repeated;There are x different enemies and we want you to shoose y from that group;C(n,k) read as n choose k finds the number of combinations of enemies with no repeats.  C(n,k) = n!/(n-k)!k!;
6;2;You know there are 2 of the following enemies in the next room: fighter, arcanist, investigator, and cleric. How many different combinations of enemies could be around the corner?;The order of the enemies does not matter when counting combinations and enemies will not be repeated;There are x different enemies and we want you to shoose y from that group;C(n,k) read as n choose k finds the number of combinations of enemies with no repeats.  C(n,k) = n!/(n-k)!k!;
70;2;You know there are 4 of the following enemies in the next room: paladin, wizard, fighter, druid, barbarian, investigator, bloodrager, and rogue. How many different combinations of enemies could be around the corner?;The order of the enemies does not matter when counting combinations and enemies will not be repeated;There are x different enemies and we want you to shoose y from that group;C(n,k) read as n choose k finds the number of combinations of enemies with no repeats.  C(n,k) = n!/(n-k)!k!;
35;2;You know there are 4 of the following enemies in the next room: magus, hunter, psychic, arcanist, barbarian, investigator, and alchemist. How many different combinations of enemies could be around the corner?;The order of the enemies does not matter when counting combinations and enemies will not be repeated;There are x different enemies and we want you to shoose y from that group;C(n,k) read as n choose k finds the number of combinations of enemies with no repeats.  C(n,k) = n!/(n-k)!k!;
19;2;You have a thick Erik Brunvand final that makes dwarves not smell of whiskey when you roll 2d8 and the first one rolls a 5 or the sum of both dice equals 5. What's the probability of activating this special ability? (in percent, round to the nearest whole number)?;Remember, the protability of the two die rolls are independent of each other (one does not affect the other).;How many ways can the same number be rollwed with two dice? What is the total possible number of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.  P(same number) = # same number rolls/ # total rolls;
20;2;You have a modified version of QT Creator that forces Professor Brown to add another page to his required writing assignment (currently it's at 457 pages) when you roll 2d8 and the first one rolls a 6 or the sum of both dice equals 6. What's the probability of activating this special ability? (in percent, round to the nearest whole number)?;Remember, the protability of the two die rolls are independent of each other (one does not affect the other).;How many ways can the same number be rollwed with two dice? What is the total possible number of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.  P(same number) = # same number rolls/ # total rolls;
38;2;You have a dagger that shatters teeth when you roll 2d4 and the first one rolls a 3 or the sum of both dice equals 3. What's the probability of activating this special ability? (in percent, round to the nearest whole number)?;Remember, the protability of the two die rolls are independent of each other (one does not affect the other).;How many ways can the same number be rollwed with two dice? What is the total possible number of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.  P(same number) = # same number rolls/ # total rolls;
31;2;You have a hand cannon that cripples limbs when you roll 2d4 and the first one rolls a 2 or the sum of both dice equals 2. What's the probability of activating this special ability? (in percent, round to the nearest whole number)?;Remember, the protability of the two die rolls are independent of each other (one does not affect the other).;How many ways can the same number be rollwed with two dice? What is the total possible number of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.  P(same number) = # same number rolls/ # total rolls;
22;2;You have a longbow that mutilates your enemy's face into something akin to a boggard when you roll 2d8 and the first one rolls a 7 or the sum of both dice equals 7. What's the probability of activating this special ability? (in percent, round to the nearest whole number)?;Remember, the protability of the two die rolls are independent of each other (one does not affect the other).;How many ways can the same number be rollwed with two dice? What is the total possible number of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.  P(same number) = # same number rolls/ # total rolls;
11;2;You have a bow that forces Professor Brown to add another page to his required writing assignment (currently it's at 457 pages) when you roll 2d10 and the first one rolls a 2 or the sum of both dice equals 2. What's the probability of activating this special ability? (in percent, round to the nearest whole number)?;Remember, the protability of the two die rolls are independent of each other (one does not affect the other).;How many ways can the same number be rollwed with two dice? What is the total possible number of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.  P(same number) = # same number rolls/ # total rolls;
14;2;You have a modified version of QT Creator that aligns the universe such that Jim De Saint Germain teaches CS3505 next semester when you roll 2d12 and the first one rolls a 9 or the sum of both dice equals 9. What's the probability of activating this special ability? (in percent, round to the nearest whole number)?;Remember, the protability of the two die rolls are independent of each other (one does not affect the other).;How many ways can the same number be rollwed with two dice? What is the total possible number of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.  P(same number) = # same number rolls/ # total rolls;
38;2;You have a greatsword that causes massive explosions when you roll 2d4 and the first one rolls a 3 or the sum of both dice equals 3. What's the probability of activating this special ability? (in percent, round to the nearest whole number)?;Remember, the protability of the two die rolls are independent of each other (one does not affect the other).;How many ways can the same number be rollwed with two dice? What is the total possible number of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.  P(same number) = # same number rolls/ # total rolls;
10;2;You have a blowgun that mutilates your enemy's face into something akin to a boggard when you roll 2d12 and the first one rolls a 3 or the sum of both dice equals 3. What's the probability of activating this special ability? (in percent, round to the nearest whole number)?;Remember, the protability of the two die rolls are independent of each other (one does not affect the other).;How many ways can the same number be rollwed with two dice? What is the total possible number of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.  P(same number) = # same number rolls/ # total rolls;
11;2;You have a blowgun that cripples limbs when you roll 2d12 and the first one rolls a 5 or the sum of both dice equals 5. What's the probability of activating this special ability? (in percent, round to the nearest whole number)?;Remember, the protability of the two die rolls are independent of each other (one does not affect the other).;How many ways can the same number be rollwed with two dice? What is the total possible number of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.  P(same number) = # same number rolls/ # total rolls;
22;2;You have a pistol that makes dwarves not smell of whiskey when you roll 2d6 and the first one rolls a 3 or the sum of both dice equals 3. What's the probability of activating this special ability? (in percent, round to the nearest whole number)?;Remember, the protability of the two die rolls are independent of each other (one does not affect the other).;How many ways can the same number be rollwed with two dice? What is the total possible number of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.  P(same number) = # same number rolls/ # total rolls;
22;2;You have a crossbow that materializes a large amount of pizza when you roll 2d6 and the first one rolls a 3 or the sum of both dice equals 3. What's the probability of activating this special ability? (in percent, round to the nearest whole number)?;Remember, the protability of the two die rolls are independent of each other (one does not affect the other).;How many ways can the same number be rollwed with two dice? What is the total possible number of ways to roll the two dice?;Take the number of ways to roll the same number and divide it by the number of rolls possible.  P(same number) = # same number rolls/ # total rolls;
